userId,movieId,rating,timestamp
4,327,2,949896309
4,328,1,949896309
4,329,4,949810534
4,330,5,949811559
4,331,5,949896070
4,332,3,949896015
4,333,5,949918807
4,334,5,949810261
4,335,3,949896543
4,336,5,949949444
4,337,4,949811559
4,338,5,949919419
4,339,5,949919656
4,340,4,949918715
4,341,4,949896275
4,342,4,949811603
4,343,5,949919738
4,344,4,949918904
4,345,2,949778946
4,346,4,949811523
4,347,5,949918970
4,348,4,949919738
4,349,3,949919845
4,350,5,949895732
4,351,2,949982238
5,352,4,1163374957
5,353,4,1163374952
5,354,4,1163374639
5,355,4,1163374242
5,356,4,1163374404
5,357,3.5,1163373762
5,358,4.5,1163373208
5,359,3.5,1163373636
5,360,4,1163374152
5,361,4,1163373752
5,362,4,1163373755
5,363,4,1163373610
5,364,4,1163374477
5,365,4.5,1163373718
5,366,4,1163374392
5,367,3.5,1163373551
5,368,4,1163374190
5,369,5,1163373711
5,370,3.5,1163374993
5,371,2.5,1163373651
5,372,3.5,1163373135
5,373,4,1163374286
5,374,4,1163373316
5,375,5,1163373103
5,376,3,1163374173
5,377,2.5,1163374239
5,378,4,1163374582
5,379,4,1163374495
5,380,5,1163373044
5,381,3.5,1163374165
5,382,4.5,1163374608
5,383,3.5,1163374562
5,384,4,1163374214
5,385,4,1163373744
5,386,4,1163374601
5,387,4.5,1163374251
5,388,4.5,1163373726
5,389,4,1163373675
5,390,4,1163374324
5,391,3.5,1163374593
5,392,1.5,1163373188
5,393,5,1163373109
5,394,4,1163373276
5,395,4,1163373251
5,396,3.5,1163374184
5,397,4,1163373193
5,398,3.5,1163374290
5,399,4,1163373679
5,400,4.5,1163373293
5,401,4,1163374246
5,402,3.5,1163373743
5,403,3.5,1163374947
5,404,3.5,1163374278
5,405,3.5,1163374127
5,406,3.5,1163374263
5,407,3.5,1163374408
5,408,4,1163374137
5,409,3.5,1163373148
5,410,4.5,1163374235
5,411,3.5,1163374198
5,412,4,1163373273
5,413,4,1163375025
5,414,3.5,1163373696
5,415,4.5,1163375145
5,416,3.5,1163374103
5,417,3.5,1163374354
5,418,4.5,1163375033
5,419,3.5,1163375131
5,420,3,1163373548
5,421,4.5,1163373616
5,422,3.5,1163374995
5,423,4.5,1163373299
5,424,4.5,1163373606
5,425,4,1163374443
5,426,3.5,1163374206
5,427,4.5,1163374389
5,428,3,1163373688
5,429,4,1163374533
5,430,3.5,1163374491
5,431,4,1163374572
5,432,4,1163373626
5,433,4,1163374455
5,434,2.5,1163373238
5,435,4,1163374511
5,436,4,1163374742
5,437,4,1163374381
5,438,3.5,1163374118
5,439,4.5,1163373593
5,440,4,1163374426
5,441,4.5,1163374340
5,442,4.5,1163374702
5,443,3.5,1163374177
5,444,5,1163374211
5,445,4,1163374517
5,446,4.5,1163374227
5,447,4,1163374275
5,448,4.5,1163374283
5,449,4,1163374144
5,450,4,1163374167
5,451,4.5,1163374357
6,452,4,1109258212
6,453,2,1108134263
6,454,2,1109258228
6,455,5,1108134539
6,456,4,1108134269
6,457,4,1108134299
6,458,5,1108134266
6,459,4.5,1108134284
6,460,4.5,1109258196
6,461,4.5,1108134309
6,462,4.5,1108134339
6,463,2,1109258181
6,464,2,1109258179
6,465,2,1109258281
6,466,2,1109258194
6,467,0.5,1108134334
6,468,3,1108134344
6,469,3,1108134289
6,470,4,1109258270
6,471,4,1109258285
6,472,4,1109258175
6,473,3.5,1108134291
6,474,3,1109258245
6,475,4,1108134293
6,476,1,1109258202
6,477,2,1108134271
6,478,4,1108134274
6,479,3,1109258257
6,480,4.5,1108134545
6,481,3,1109258199
6,482,1,1108134337
6,483,4,1109258183
6,484,3.5,1109258250
6,485,1.5,1109258190
6,486,1.5,1109258217
6,487,1.5,1109258226
6,488,5,1108134311
6,489,3,1108134534
6,490,5,1108134519
6,491,4,1108134524
6,492,3.5,1108134526
6,493,4,1108134537
6,494,3,1108134531
6,495,4.5,1108134521
7,496,3,851866703
7,497,3,851869035
7,498,3,851867289
7,499,3,851868750
7,500,4,851867861
7,501,4,851866901
7,502,3,851866744
7,503,5,851868188
7,504,4,851866720
7,505,4,851866704
7,506,4,851868206
7,507,2,851868704
7,508,3,851868705
7,509,5,851869062
7,510,3,851868188
7,511,2,851869161
7,512,5,851868187
7,513,3,851868524
7,514,3,851867345
7,515,3,851867621
7,516,3,851867941
7,517,3,851868188
7,518,3,851867436
7,519,3,851868020
7,520,3,851867790
7,521,3,851869291
7,522,4,851869291
7,523,4,851869161
7,524,3,851867669
7,525,4,851868246
7,526,3,851867688
7,527,4,851869035
7,528,4,851868019
7,529,4,851868044
7,530,3,851869140
7,531,4,851868186
7,532,3,851868863
7,533,4,851868020
7,534,3,851868044
7,535,3,851868074
7,536,4,851866806
7,537,3,851866744
7,538,5,851868019
7,539,2,851866784
7,540,1,851866704
7,541,1,851866763
7,542,5,851868020
7,543,3,851866703
7,544,2,851866744
7,545,4,851868289
7,546,3,851869102
7,547,3,851866744
7,548,4,851867320
7,549,4,851867289
7,550,3,851868308
7,551,3,851867553
7,552,3,851869103
7,553,4,851867289
7,554,5,851868019
7,555,5,851869034
7,556,3,851867289
7,557,5,851869035
7,558,5,851869034
7,559,4,851867379
7,560,5,851868044
7,561,5,851868246
7,562,4,851868321
7,563,4,851869062
7,564,5,851868289
7,565,3,851867436
7,566,4,851869080
7,567,3,851867436
7,568,4,851868332
7,569,4,851867401
7,570,3,851867320
7,571,3,851868471
7,572,4,851868471
7,573,3,851867401
7,574,3,851866935
7,575,3,851869160
7,576,3,851869102
7,577,2,851869230
7,578,4,851869035
7,579,3,851869140
7,580,3,851869062
7,581,3,851867688
7,582,5,851866978
7,583,1,851869140
8,584,5,1154465405
8,585,2.5,1154389572
8,586,5,1154464836
8,587,5,1154400173
8,588,4,1154473268
8,589,3.5,1154464829
8,590,2,1154389420
8,591,4,1154465380
8,592,5,1154464714
8,593,4,1154400390
8,594,4.5,1154400475
8,595,3.5,1154389356
8,596,2,1154400357
8,597,5,1154400170
8,598,5,1154389386
8,599,4,1154464853
8,600,4.5,1154464833
8,601,4,1154400284
8,602,3.5,1154389432
8,603,5,1154400181
8,604,3.5,1154464841
8,605,4,1154464887
8,606,4,1154464730
8,607,4,1154464769
8,608,4,1154465573
8,609,4,1154465394
8,610,4,1154465555
8,611,4,1154464811
8,612,3,1154465230
8,613,4,1154464747
8,614,4,1154464720
8,615,3.5,1154400465
8,616,0.5,1154474527
8,617,4,1154465285
8,618,3,1154400324
8,619,4,1154465235
8,620,3,1154389408
8,621,3.5,1154464990
8,622,5,1154389385
8,623,4,1154389491
8,624,4,1154473252
8,625,3,1154400308
8,626,5,1154400458
8,627,3.5,1154389528
8,628,5,1154473322
8,629,4,1154473259
8,630,3,1154389460
8,631,3,1154465222
8,632,4.5,1154464735
8,633,4.5,1154400414
8,634,4,1154464850
8,635,5,1154473217
8,636,3.5,1154389340
8,637,3.5,1154400351
8,638,5,1154464889
8,639,5,1154464738
8,640,3.5,1154464944
8,641,4.5,1154464717
8,642,2.5,1154389541
8,643,4.5,1154465558
8,644,3.5,1154400340
8,645,3.5,1154473419
8,646,3,1154400360
8,647,4.5,1154464950
8,648,5,1154473364
8,649,4,1154464901
8,650,4.5,1154400266
8,651,5,1154400441
8,652,3.5,1154400198
8,653,4,1154389482
8,654,4,1154465526
8,655,4.5,1154464873
8,656,3.5,1154400245
8,657,4.5,1154465279
8,658,5,1154464905
8,659,4,1154464915
8,660,2.5,1154400334
8,661,3.5,1154464808
8,662,3.5,1154400398
8,663,4.5,1154400383
8,664,4,1154465373
8,665,3.5,1154464819
8,666,3.5,1154389449
8,667,5,1154400236
8,668,3.5,1154389552
8,669,4.5,1154400449
8,670,4,1154464756
8,671,4,1154400407
8,672,4,1154465399
8,673,3,1154465385
8,674,4,1154464762
8,675,3.5,1154400444
8,676,4,1154389474
8,677,3,1154400191
8,678,4,1154464895
8,679,5,1154465296
8,680,3,1154400253
8,681,3.5,1154400294
8,682,4,1154464753
8,683,4,1154465367
8,684,4,1154464994
8,685,2.5,1154400471
8,686,4.5,1154464868
8,687,4,1154465499
8,688,3,1154465548
8,689,3.5,1154465243
8,690,4.5,1154473310
8,691,4.5,1154400263
8,692,4.5,1154464726
8,693,3.5,1154400423
8,694,3.5,1154473088
8,695,3.5,1154473264
8,696,2,1154473042
8,697,3.5,1154473022
8,698,3,1154473014
8,699,3,1154473017
9,700,4,938629179
9,701,4,938628337
9,702,3,938628655
9,703,5,938629110
9,704,3,938628897
9,705,4,938628966
9,706,4,938628777
9,707,4,938628577
9,708,5,938628843
9,709,5,938628337
9,710,4,938628843
9,711,5,938628843
9,712,2,938628337
9,713,5,938629250
9,714,3,938629470
9,715,4,938628655
9,716,4,938628450
9,717,3,938628655
9,718,2,938628777
9,719,4,938629341
9,720,4,938629054
9,721,5,938628690
9,722,4,938628966
9,723,3,938629470
9,724,5,938628966
9,725,4,938629341
9,726,4,938629522
9,727,4,938629747
9,728,4,938629053
9,729,3,938629053
9,730,3,938628777
9,731,4,938628897
9,732,4,938629341
9,733,2,938629250
9,734,4,938628843
9,735,4,939122916
9,736,4,938628577
9,737,2,938629681
9,738,3,938629681
9,739,4,938628966
9,740,2,938629341
9,741,5,938628450
9,742,3,938628843
9,743,4,938627748
9,744,4,938629681
10,745,5,942766420
10,746,4,942766793
10,747,4,942766515
10,748,3,942766603
10,749,4,942766603
10,750,3,942767328
10,751,4,942766974
10,752,3,942767258
10,753,3,942766420
10,754,2,942767328
10,755,4,942767328
10,756,4,942767258
10,757,4,942767258
10,758,4,942767258
10,759,4,942767258
10,760,4,942767258
10,761,3,942767328
10,762,4,942767258
10,763,4,942767258
10,764,5,942766420
10,765,4,942766420
10,766,3,942766725
10,767,3,942766845
10,768,5,942767029
10,769,3,942766679
10,770,4,942766472
10,771,5,942766472
10,772,2,942766845
10,773,5,942766515
10,774,3,942766472
10,775,5,942766991
10,776,4,942767328
10,777,2,942767328
10,778,4,942766845
10,779,5,942766515
10,780,5,942766109
10,781,3,942766251
10,782,3,942766213
10,783,4,942766029
10,784,3,942766164
10,785,4,942765978
10,786,2,942766213
10,787,5,942767121
10,788,2,942766251
10,789,3,942766059
10,790,4,942767571
11,791,5,1391658537
11,792,1,1391656827
11,793,4,1391657561
11,794,3,1391657297
11,795,5,1391658423
11,796,4.5,1391658505
11,797,3.5,1391656845
11,798,5,1391658556
11,799,4.5,1391658634
11,800,5,1391658440
11,801,5,1391658667
11,802,3,1391657062
11,803,3.5,1391657376
11,804,4.5,1391657543
11,805,3,1391658583
11,806,3,1391657112
11,807,3,1391658601
11,808,5,1391657861
11,809,5,1391658574
11,810,5,1391658450
11,811,4,1391657605
11,812,4.5,1391657459
11,813,3.5,1391657720
11,814,4.5,1391658141
11,815,4,1391658115
11,816,4.5,1391658399
11,817,3,1391658137
11,818,4,1391658210
11,819,3.5,1391658218
11,820,4,1391658385
11,821,4.5,1391658311
11,822,4.5,1391658125
11,823,4,1391658270
11,824,4,1391658186
11,825,4,1391657924
11,826,4,1391657610
11,827,5,1391658157
11,828,5,1391657798
12,829,3,968045587
12,830,1,968045407
12,831,3,968045438
12,832,2,968045353
12,833,1,968045732
12,834,4,968045680
12,835,3,968045764
12,836,1,968045500
12,837,2,968045561
12,838,3,968045500
12,839,1,955407153
12,840,5,968045353
12,841,5,955407153
12,842,2,968045354
12,843,5,968045354
12,844,1,955407153
12,845,1,968045475
12,846,4,968045475
12,847,2,968045438
12,848,3,968045529
12,849,2,955407153
12,850,2,968045475
12,851,4,968045680
12,852,1,968045475
12,853,2,968045764
12,854,4,968045407
12,855,2,968045732
12,856,1,968045379
12,857,3,968045649
12,858,2,968045354
12,859,4,968045529
12,860,1,968045732
12,861,4,968045379
12,862,4,955407153
12,863,3,968045619
12,864,2,968045680
12,865,2,968045619
12,866,1,968045232
12,867,5,968045232
12,868,3,968045232
12,869,4,968045232
12,870,1,968045198
12,871,3,968045198
12,872,3,968045172
12,873,5,968045142
12,874,2,968045142
12,875,2,968045106
12,876,4,968045106
12,877,2,968045074
12,878,1,968045074
12,879,3,968045015
12,880,5,968045015
12,881,3,968045015
12,882,5,968045015
12,883,2,968044981
12,884,2,968044981
12,885,3,968044981
12,886,5,968044949
12,887,3,968044949
12,888,2,968044949
12,889,4,968045173
13,890,5,1331380058
13,891,2.5,1331380914
13,892,4,1331380038
13,893,4,1331379348
13,894,3.5,1331380895
13,895,4.5,1331380029
13,896,5,1331380018
13,897,4.5,1331379479
13,898,3,1331380025
13,899,3.5,1331379485
13,900,4,1331380901
13,901,4,1331379483
13,902,3,1331380851
13,903,4,1331380062
13,904,4,1331379366
13,905,3.5,1331380871
13,906,3,1331379520
13,907,4,1331380814
13,908,2.5,1331380845
13,909,3,1331379386
13,910,4,1331380745
13,911,4,1331380741
13,912,3,1331380888
13,913,3.5,1331379777
13,914,4,1331379470
13,915,3,1331380765
13,916,3,1331380731
13,917,3,1331379494
13,918,3,1331380761
13,919,3,1331380738
13,920,4,1331380752
13,921,3.5,1331379342
13,922,3.5,1331379599
13,923,3,1331379574
13,924,4,1331380721
13,925,4.5,1331379506
13,926,2.5,1331379589
13,927,3.5,1331379530
13,928,4.5,1331380145
13,929,3.5,1331380834
13,930,4.5,1331380883
13,931,4,1331380785
13,932,4.5,1331380734
13,933,4,1331380159
13,934,4.5,1331380306
13,935,3.5,1331380782
13,936,4.5,1331380873
13,937,4.5,1331380830
13,938,4,1331379748
13,939,4,1331380725
13,940,4.5,1331380387
13,941,4.5,1331380390
13,942,3,1331379985
14,943,1,976243997
14,944,4,976243997
14,945,3,976243912
14,946,3,976244179
14,947,2,976244179
14,948,3,976244471
14,949,3,976243933
14,950,2,976244131
14,951,3,976244313
14,952,2,976244367
14,953,3,976244524
14,954,2,976244287
14,955,4,976244591
14,956,2,976244564
14,957,5,976244313
14,958,3,976243997
14,959,3,976244423
14,960,4,976244205
14,961,3,976244107
14,962,4,976244343
15,963,2,997938310
15,964,2,1134521380
15,965,4.5,1093070098
15,966,4,1040205753
15,967,3,1093028290
15,968,2.5,1093028381
15,969,2.5,1166586286
15,970,3.5,1093070150
15,971,3,997939404
15,972,1,1093028409
15,973,4.5,1058249528
15,974,2.5,1093070415
15,975,3,1033345172
15,976,4,997938466
15,977,3,997938310
15,978,1,1033345287
15,979,2.5,1093028334
15,980,3,1122576665
15,981,5,1054449816
15,982,5,997938500
15,983,2.5,1093070271
15,984,2,1093028336
15,985,0.5,1093070467
15,986,5,1044220302
15,987,3,1166587063
15,988,1.5,1093028331
15,989,4,1134522072
15,990,1,1093070113
15,991,2,1166586594
15,992,3,1040205792
15,993,5,997938500
15,994,2.5,1093070156
15,995,4,997938358
15,996,3.5,1245362506
15,997,3.5,1134521543
15,998,5,1075142933
15,999,3,997939380
15,1000,1,1128274517
15,1001,2,1052896975
15,1002,0.5,1093028411
15,1003,3,1093028319
15,1004,4,997938676
15,1005,2,1166586021
15,1006,4,997938413
15,1007,3,1093028183
15,1008,2.5,1166586376
15,1009,1,1093070329
15,1010,4,1166587180
15,1011,4,1046209579
15,1012,3,1166586276
15,1013,2,1052896916
15,1014,1,1193435347
15,1015,2,1093070170
15,1016,1.5,1134521967
15,1017,1.5,1193435482
15,1018,2,1033345241
15,1019,4.5,1054449903
15,1020,1,1349622582
15,1021,4,997939415
15,1022,1,1134521432
15,1023,1,1033345068
15,1024,3.5,1093028308
15,1025,4,1033345227
15,1026,4,1033344772
15,1027,4,997939415
15,1028,3.5,1166586251
15,1029,5,997938656
15,1030,2,997938567
15,1031,2,1093070318
15,1032,2,1093028328
15,1033,5,997938437
15,1034,1,1058250479
15,1035,2,1093028372
15,1036,1,1093028298
15,1037,5,997938567
15,1038,5,997938771
15,1039,4,1054449869
15,1040,5,997938737
15,1041,4,997938894
15,1042,4,1052897100
15,1043,3,1052896866
15,1044,1,1093028399
15,1045,2,997938727
15,1046,2.5,1120209787
15,1047,1.5,1093028255
15,1048,2,997938391
15,1049,2.5,1122576622
15,342,3,1058250589
15,344,2,1093028220
15,349,3,997939193
15,353,3,1093070088
15,355,0.5,1122576667
15,356,1,1058250631
15,357,3.5,1058250490
15,364,4,997939065
15,367,2,1374637824
15,370,3.5,1122576670
15,371,2,1443385370
15,372,3,1465793100
15,373,3.5,1054449871
15,377,4,1033344267
15,380,4,997939179
15,382,3.5,1166586661
15,429,1,1465955324
15,431,4,1132469126
15,434,3,1093028320
15,435,1,1093070102
15,440,2.5,1058250627
15,441,4,997938322
15,442,1,1193435522
15,454,3,1093028323
15,457,5,997938567
15,466,2.5,1134521456
15,471,3,1166586067
15,474,3,1093028384
15,480,3,997939193
15,481,3,1166586748
15,483,1,997938905
15,485,0.5,1093070332
15,494,4,1093028414
15,500,3,1035258747
15,508,1.5,1093028394
15,509,2,1093028389
15,520,3.5,1443384915
15,524,2.5,1166586387
15,527,4,997937239
15,535,3,1033345148
15,539,2,1093028325
15,540,1.5,1240203835
15,541,5,997938438
15,543,3,1093070381
15,549,5,997938676
15,551,2,997939055
15,555,4,1033344257
15,556,3.5,1361078504
15,562,3,1166586512
15,574,3,1141391972
15,586,2,1093028377
15,587,1,1093028322
15,588,0.5,1093028161
15,589,4,997938451
15,590,3,1093028142
15,592,4,997939162
15,593,5,997938500
15,594,2.5,1245021392
15,597,2.5,1093028267
15,608,5,997938500
15,610,3,1052896916
15,628,2.5,1093070326
15,647,1.5,1134521628
15,648,4,1093028231
15,663,2,1035258608
15,665,3,997939348
15,674,3,1052896916
15,680,2,1052896867
15,708,3,1093028406
15,720,3,1033345122
15,724,2,1166586237
15,733,3.5,1093028260
15,736,1,1093028237
15,745,3,997938288
15,748,2.5,1166586565
15,750,4,997938438
15,762,2,1093070454
15,778,4,1054450167
15,780,2.5,1093028151
15,784,2.5,1093070207
15,785,3,1033344834
15,786,0.5,1093028395
15,788,1.5,1134521382
15,799,3,1136904835
15,800,5,997938391
15,802,1,1128274713
15,803,4.5,1054450008
15,804,3.5,1134522085
15,832,1,1166586002
15,836,2,1166586995
15,851,4,1035258747
15,858,5,997938703
15,866,4,997938567
15,899,5,1058250570
15,903,5,997938346
15,904,5,997938346
15,908,5,997938500
15,909,4,997939604
15,910,2.5,1122576681
15,911,4,1058250459
15,912,5,997938140
15,913,4,1416119525
15,914,1.5,1058250501
15,916,1,1128274460
15,919,3,997938737
15,920,3.5,1093070090
15,922,1,1040205624
15,923,5,997938727
15,924,5,997938358
15,926,3,1044219825
15,931,1,1058250466
15,953,3,997938800
15,994,4,997939453
15,1020,2,1166586619
15,1035,2,1034544304
15,1036,4,997938528
15,1041,5,997938905
15,1047,2.5,1348976598
15,2,1.5,1166586136
15,4,4,1054450184
15,6,3,997938603
15,8,4,997937239
15,10,3,997938787
15,12,2,1122576683
15,14,4,997938528
15,16,2.5,1193436089
15,18,2,1166586415
15,20,4,1033345199
15,22,4,1040205624
15,24,4,997938466
15,26,2.5,1458506296
15,28,3,1093070163
15,30,1,1055439464
15,32,4,997939162
15,34,2.5,1345397949
15,36,2.5,1128274586
15,38,3.5,1386368101
15,40,3,997938288
15,42,4,1054449673
15,44,3,1193435335
15,46,4,997938862
15,48,3,997938771
15,50,4,1033344257
15,52,2,1443384910
15,54,4.5,1166586456
15,56,3.5,1361078481
15,58,5,997938760
15,60,5,997938438
15,62,1,1040205753
15,64,4,997939111
15,66,1,1093070386
15,68,4,997938528
15,70,3.5,1345398232
15,72,4,997938784
15,74,2,997939111
15,76,5,997938438
15,78,3,1044347743
15,80,5,997938822
15,82,4.5,1345398245
15,84,5,997938466
15,86,1.5,1058250487
15,88,3,1166586696
15,90,3,997938749
15,92,4,997938203
15,94,1.5,1054271469
15,96,2,1055439440
15,98,4,997939207
15,100,3,997938203
15,102,1,1093070109
15,104,5,997938712
15,106,4,997939614
15,108,4,997938288
15,110,4,1034544304
15,112,4,997938800
15,114,3,1044347881
15,116,4,1054450216
15,118,3,997938727
15,120,4,1054450238
15,122,3.5,1166586368
15,124,3,997938451
15,126,2,1033345172
15,128,5,997938151
15,130,1,1093070174
15,132,5,997938171
15,134,3,997938509
15,136,3,997938500
15,138,4,997938760
15,140,3,997938749
15,142,5,997938346
15,144,3.5,1345398347
15,146,4,997938219
15,148,3,997938917
15,150,3,997938981
15,152,1.5,1134521651
15,154,4,1120208625
15,156,3,997938162
15,158,4,997938171
15,160,4,997939360
15,162,5,997938500
15,164,5,997938451
15,166,3.5,1054450246
15,168,2.5,1054450208
15,170,3,997938941
15,172,1,1063565335
15,174,3,1416120074
15,176,3,1345397986
15,178,2,1033345087
15,180,4,1163876491
15,182,4,1465793922
15,184,3,1035258608
15,186,4,997939144
15,188,4,997938894
15,190,4,1166587005
15,192,3,1093070459
15,194,2,1054450251
15,196,3,1040205753
15,198,5,997938162
15,200,3,1134521497
15,202,2,997938219
15,204,2,1052896916
15,206,2,1134521654
15,208,2,1033345050
15,210,2,1052896819
15,212,1,997938500
15,214,3.5,1361078494
15,216,3,1093070198
15,218,3,1093070479
15,220,2.5,1166586012
15,222,3,1458506268
15,224,4,1040205754
15,226,0.5,1093070145
